time_s,speed_kmh,engine_temp_c,battery_v,vibration_g,fuel_pressure,true_anomaly,ai_anomaly,anomaly_score_norm
999,29.90356,88.99339,12.14558,0.122927055,3.6602364,0,0,0.04329474951015766
1000,38.01278,80.23218,12.272872,0.1347101,3.6530805,0,0,0.0656781301357543
1001,33.10992,85.47081,12.263976,0.08100134,3.7146826,0,0,0.17019592554167684
1002,24.307096,87.706215,11.861307,0.12644847,3.599738,0,0,0.10432596249211679
1003,17.091518,99.21419,12.300973,0.10387128,3.1115005,0,0,0.3121424815741849
1004,30.396124,92.56,12.619848,0.12934722,3.4689155,0,0,0.03454741023136587
1005,27.204653,83.1013,12.017731,0.12914096,3.2688584,0,0,0.11409069821250128
1006,32.080566,92.21036,12.714545,0.14819859,3.4594789,0,0,0.07469135108471037
1007,29.342154,82.04512,12.546332,0.14174016,3.6960008,0,0,0.09151819179331455
1008,33.350708,95.19653,12.17973,0.14360678,3.5610301,0,0,0.07367237491725509
1009,17.370556,87.42891,12.357541,0.13755868,3.729618,0,0,0.17242958268921105
1010,35.767563,89.31778,9.121104,0.12371137,3.5683508,1,1,0.6068059909205987
1011,24.443363,96.41636,12.620065,0.11286538,3.2403347,0,0,0.1663161682966977
1012,43.096718,83.35297,12.402635,0.1390047,2.9958305,0,0,0.12659360293741595
1013,15.332003,82.8046,12.328695,0.12230762,3.5297618,0,0,0.13762404535551476
1014,39.466347,86.87358,12.422983,0.113551855,3.4572146,0,0,0.01701942763300912
1015,23.971695,94.98486,12.246471,0.12008232,3.304611,0,0,0.1369476342252509
1016,15.367358,82.19761,11.768575,0.106981754,3.1598744,0,0,0.3066126245938787
1017,16.934713,75.63493,13.012653,0.091388695,3.3530514,0,0,0.4126582672048067
1018,18.465237,87.54127,12.446597,0.13504183,3.4611018,0,0,0.1112188729691942
1019,25.808605,92.55711,12.519444,0.114008285,3.6331756,0,0,0.07039729786286841
1020,26.696655,95.801056,12.3826275,0.15432249,3.5377262,0,0,0.11315396130716648
1021,15.635791,87.485275,12.179465,0.07530805,3.8216136,0,0,0.34533485995532176
1022,21.036867,87.74526,12.344223,0.099382855,3.292879,0,0,0.12688449704637128
1023,42.613888,95.573204,11.920181,0.12195972,3.6762118,0,0,0.11180660224939809
1024,38.380554,80.4563,13.083126,0.1419379,3.5094597,0,0,0.22102577376206167
1025,25.385462,87.8637,12.029647,0.12068212,3.638934,0,0,0.070888804069554
1026,21.322536,90.759705,12.09041,0.11687072,3.412697,0,0,0.10372547586668512
1027,22.066286,92.05496,12.267922,0.08848786,3.7143362,0,0,0.1743770924366137
1028,26.92781,87.2611,12.786423,0.09032508,3.5590448,0,0,0.11855024147055904
1029,10.494569,89.9836,12.404353,0.11169738,3.364111,0,0,0.24674723876201754
1030,18.0818,77.37101,12.02916,0.08175878,3.4975953,0,0,0.24036780148279224
1031,3.9060228,86.522644,12.776301,0.09131546,3.4520888,0,0,0.4044119022820053
1032,24.523611,92.082664,12.6193,0.12228016,3.5978358,0,0,0.08109580319606158
1033,26.946087,84.904884,12.56153,0.093826555,3.2640448,0,0,0.12439746796118689
1034,15.588254,90.112495,12.61472,0.13990125,3.4941297,0,0,0.1431712199307439
1035,36.109215,92.05315,13.118309,0.14253335,3.5790615,0,0,0.2144453830250408
1036,8.064168,88.10724,13.055529,0.07260369,3.5066047,0,1,0.521190987676901
1037,5.6338143,90.6735,12.193985,0.084169485,3.7693882,0,0,0.4057898577327739
1038,22.48108,85.008705,12.887165,0.065524995,3.6548045,0,0,0.3574865232710772
1039,30.669802,88.79049,9.3053665,0.099683076,3.498504,1,1,0.6185422782034977
1040,37.00362,92.87579,12.549728,0.13382958,3.5433378,0,0,0.032200085516041366
1041,15.544298,90.61075,11.892319,0.09949425,3.559133,0,0,0.19023583458178384
1042,30.892021,86.89438,12.348885,0.12466195,3.5806599,0,0,0.01881263880740236
1043,19.69548,90.949265,12.156153,0.07940105,3.1348684,0,0,0.31049813580423535
1044,18.332926,93.402374,12.648417,0.12512597,3.4396946,0,0,0.12589946470043867
1045,28.877714,79.58075,12.721324,0.10333668,3.2031121,0,0,0.14183640870681236
1046,26.549543,95.62695,11.777654,0.11351817,3.7556562,0,0,0.18597349195185997
1047,4.250883,88.15143,12.39339,0.100267954,3.4878302,0,0,0.30284266800659465
1048,34.771984,91.961266,12.736559,0.09195503,3.4613318,0,0,0.0883174413108877
1049,33.80256,95.82115,12.343996,0.09383959,3.6793594,0,0,0.0915438280287979
1050,13.744373,82.97764,12.618719,0.12622808,3.584465,0,0,0.17039417157573444
1051,23.959679,86.289894,12.50535,0.11995968,3.2742732,0,0,0.09568073795001342
1052,24.946882,88.39544,12.502498,0.13347442,3.4858189,0,0,0.0501318558668461
1053,22.621542,85.92049,12.318605,0.11780394,3.4329667,0,0,0.08188826219077716
1054,14.523264,98.51501,12.035026,0.11012145,3.1510935,0,0,0.34974518700560986
1055,13.324882,85.557526,12.063541,0.072142236,3.3619447,0,0,0.29542524878016785
1056,19.80366,87.064705,12.612805,0.1044945,3.463292,0,0,0.09726356018663473
1057,31.807858,90.865425,12.405837,0.115356244,3.4770098,0,0,0.013250203863567012
1058,25.541216,83.83377,12.358446,0.15183276,3.2035537,0,0,0.16300369870683284
1059,16.427,87.86715,12.272833,0.12195263,3.730333,0,0,0.18145742973244894
1060,27.881334,91.433846,12.308443,0.14466189,3.4795794,0,0,0.05608765406378635
1061,0.0,88.1833,12.714073,0.111950755,3.5075107,0,0,0.4253429750797524
1062,31.72422,89.381676,12.299427,0.10163605,3.5801284,0,0,0.021070476966017382
1063,2.880431,87.20296,11.997681,0.1037827,3.3423848,0,0,0.405775526733517
1064,16.697422,82.27826,12.6230955,0.113073185,3.5912712,0,0,0.15361080039732644
1065,9.172653,91.459564,12.338537,0.08580321,3.426585,0,0,0.2949605069028963
1066,7.4733057,98.62726,12.409419,0.09604891,3.320683,0,0,0.387892991876695
1067,32.0824,89.94558,12.882274,0.11192586,3.6146896,0,0,0.09434504616278383
1068,15.854369,90.98086,12.393832,0.14003958,3.7983348,0,0,0.2169845738231353
1069,24.056904,93.31912,12.486755,0.07041364,3.644966,0,0,0.21844408816905891
1070,20.186369,83.50981,12.046323,0.13420956,3.6845956,0,0,0.16096643765475882
1071,25.492905,98.369995,12.334099,0.09401055,3.3958738,0,0,0.14902200785377206
1072,21.560852,90.87,12.582858,0.08333884,3.180476,0,0,0.2457672117496521
1073,8.036052,98.01859,11.933388,0.12761687,3.7980275,0,0,0.4527370642932972
1074,30.90517,86.19507,12.460254,0.13009055,3.910903,0,0,0.16228016927212274
1075,16.08466,98.95148,12.430238,0.1331327,3.8085613,0,0,0.2905865720343461
1076,5.5393085,93.73787,12.412386,0.1187837,3.4328427,0,0,0.3139231376866666
1077,16.910038,92.628204,12.711147,0.14965191,3.2690732,0,0,0.23166207238488878
1078,36.288013,91.034035,12.500332,0.12931848,3.2868636,0,0,0.04524155882063774
1079,29.875011,88.62217,12.843422,0.11180796,3.1632535,0,0,0.14275567922728283
1080,17.98179,95.86837,12.101923,0.11584942,3.4785242,0,0,0.161230131543165
1081,18.074371,90.568405,12.440778,0.13390657,3.8211355,0,0,0.20799525548335507
1082,18.452362,80.03214,12.42534,0.09363867,3.4716675,0,0,0.15112280928609134
1083,42.541065,84.28244,12.079224,0.10823277,3.5604646,0,0,0.02968116819500899
1084,25.700897,88.94002,12.686889,0.73977005,3.7751193,1,1,0.5983564565838765
1085,26.293009,91.42011,13.097402,0.07105485,3.4191809,0,0,0.3397635052119574
1086,32.40955,89.58803,12.394898,0.11896634,3.9071064,0,0,0.17262072535908635
1087,24.611776,95.96669,12.551506,0.074583314,3.898419,0,0,0.349930842695918
1088,19.753689,80.11718,12.425356,0.110938035,3.4737778,0,0,0.10937227758577095
1089,20.503872,90.59147,10.121855,0.12755774,3.384493,1,1,0.5147121866440671
1090,21.877626,80.78448,11.853772,0.101401284,3.6394477,0,0,0.1991885052312784
1091,22.3507,93.67376,12.188268,0.14471766,3.430495,0,0,0.1606650836601784
1092,30.131495,89.40374,11.982412,0.08585573,3.268689,0,0,0.14297561705340878
1093,23.50991,91.97491,12.911231,0.13558017,3.7562478,0,0,0.20473058036869107
1094,30.455042,85.558266,12.365467,0.12873027,3.7432895,0,0,0.06460279763150123
1095,22.462637,96.27581,12.296225,0.07691065,3.5311024,0,0,0.24389925837940762
1096,24.200249,95.08792,12.666746,0.16631602,3.247427,0,0,0.2321243405597031
1097,3.5788834,92.79782,12.063475,0.10051454,3.2540948,0,0,0.4273180933960705
1098,32.874077,89.23331,12.169941,0.09888736,3.5214458,0,0,0.0345774533656269
1099,27.328476,92.78097,12.420422,0.085522495,3.4000258,0,0,0.08868899823822751
1100,33.999348,86.34801,12.708631,0.11259932,3.4317815,0,0,0.04499903481620127
1101,0.0,94.161026,12.550506,0.097451866,3.7043927,0,0,0.45728792634397797
1102,45.22282,98.131424,12.474498,0.12466432,3.6466358,0,0,0.07620188086615054
1103,23.107332,95.23785,12.423435,0.10559775,3.7756286,0,0,0.17555826314181366
1104,35.751987,86.23755,12.520071,0.1305405,3.3018754,0,0,0.04026971827668113
1105,14.440828,91.6934,12.460496,0.09946782,3.4313617,0,0,0.13486610308618363
1106,31.140112,83.42137,12.091008,0.07687078,3.6517963,0,0,0.15588253565556764
1107,14.653426,92.74978,12.413824,0.10433949,3.5896156,0,0,0.14889406964083718
1108,19.127838,92.14159,12.077893,0.062214363,3.806476,0,0,0.36605194930605234
1109,44.68649,119.384895,12.424325,0.12941866,3.5841074,1,0,0.3343263760107794
1110,23.822666,84.081116,12.255806,0.09232533,3.8696218,0,0,0.23171910931204354
1111,28.08981,88.47508,13.161815,0.11731211,3.6080036,0,0,0.2121454524844275
1112,34.80479,88.38721,12.388032,0.1436839,3.7124336,0,0,0.06858008551527839
1113,31.252186,83.84483,11.978728,0.09665112,3.435297,0,0,0.06716086373527863
1114,27.993391,91.83783,12.359746,0.13522182,3.5028574,0,0,0.05595306175935866
1115,30.335243,91.15102,12.555808,0.106499836,3.682189,0,0,0.052691208617406726
1116,50.918777,88.92301,12.902009,0.8083333,3.8225956,1,1,0.7038818387232924
1117,26.509937,86.1161,12.223165,0.10595192,3.6458473,0,0,0.05548789375193075
1118,29.30115,95.13928,11.925272,0.09784072,3.4833655,0,0,0.10442030287063209
1119,38.00323,98.17348,12.645051,0.13274638,3.775467,0,0,0.13294829303074984
1120,38.76092,87.479324,11.985821,0.110664666,3.0616043,0,0,0.13997179755079225
1121,39.787384,86.836975,12.269154,0.1030647,1.490004,1,1,0.5850067225741107
1122,34.51824,92.35453,12.322714,0.10770232,3.6363268,0,0,0.026208665140606824
1123,16.91715,88.10902,12.37911,0.107566446,3.5028217,0,0,0.1024511657983842
1124,44.900127,89.20285,12.60675,0.14929368,3.6211028,0,0,0.04868228721033585
1125,17.323343,93.59876,12.19491,0.06997992,3.5128815,0,0,0.26406963161959185
1126,32.03646,80.35438,12.317882,0.11647985,3.6141891,0,0,0.04598153891700463
1127,21.69294,96.49333,12.395719,0.12334455,3.3371193,0,0,0.17270579621963833
1128,28.822205,90.26587,12.44488,0.118280075,3.614097,0,0,0.045848482366195986
1129,32.981354,87.84566,12.429348,0.14268798,3.6988828,0,0,0.055235474577325805
1130,33.13965,89.457596,12.530802,0.11508292,3.74411,0,0,0.05948866186610613
1131,34.379852,89.71655,12.6531515,0.1134989,3.902711,0,0,0.1839976125035767
1132,46.534504,81.24903,12.51779,0.13511385,3.5488198,0,0,0.03925495940682222
1133,35.171627,97.38036,12.536076,0.11957209,3.5547822,0,0,0.059284589804224797
1134,28.435715,90.11292,11.925333,0.10640969,3.1953654,0,0,0.1688657148078141
1135,40.76127,92.121925,12.415069,0.13070352,3.3937178,0,0,0.022242402404574646
1136,43.26029,94.66528,12.543852,0.10857958,3.4613836,0,0,0.031215687994128438
1137,19.336714,84.80233,12.618682,0.09744482,3.710064,0,0,0.1780970931808593
1138,37.836037,92.27612,12.192295,0.10835814,3.3777997,0,0,0.050039491906923694
1139,39.124996,88.57116,12.202289,0.14662388,3.659268,0,0,0.058689379030661404
1140,29.390808,94.14382,12.22777,0.05027508,3.4996758,0,0,0.23970657025611464
1141,46.378643,79.27443,12.560925,0.1311013,3.4645665,0,0,0.0387586267350315
1142,31.378054,89.41569,12.710164,0.11637447,3.5497787,0,0,0.03850422403709919
1143,34.393265,86.89764,12.277762,0.08357923,3.4217687,0,0,0.10270753963070844
1144,31.667547,92.073654,12.672389,0.122028306,3.4141924,0,0,0.04091459036429612
1145,33.816643,92.26313,12.437044,0.12642337,3.1590428,0,0,0.08156448580595244
1146,22.962473,86.37536,12.362714,0.12327402,3.4504092,0,0,0.08407125200736998
1147,19.790829,86.3532,12.336585,0.056858853,3.4040065,0,0,0.26947174831757237
1148,50.40426,89.361305,12.623983,0.15252993,3.3968039,0,0,0.06715022331281184
1149,26.259146,85.432,12.497673,0.098374836,3.5833745,0,0,0.05893360819164739
1150,25.086065,94.12569,13.082747,0.12627439,3.6317265,0,0,0.24749184059228413
1151,13.738979,88.07029,12.144333,0.121690966,3.546439,0,0,0.16201502402904067
1152,29.157776,75.38194,12.55543,0.097044945,3.699083,0,0,0.17704179676589848
1153,22.592592,88.04333,12.24124,0.1245055,3.6151123,0,0,0.11041314412555625
1154,52.521263,84.725266,12.139214,0.11855077,3.4409888,0,0,0.04228728662342773
1155,46.478462,81.76215,12.39674,0.08181169,3.4074287,0,0,0.13279555403068033
1156,29.779453,83.73194,12.441206,0.13824457,3.5625644,0,0,0.031808617245548176
1157,59.46742,90.46665,13.275452,0.114232816,3.6147535,0,0,0.2595464807947738
1158,47.04428,96.56335,12.344756,0.106432274,3.779569,0,0,0.13727854266798645
1159,34.263275,91.486595,12.060946,0.109070316,3.7382345,0,0,0.07447747388702453
1160,12.803841,86.88868,12.481903,0.111846656,3.3917055,0,0,0.17041065932245836
1161,60.99499,92.20124,11.777608,0.1293521,3.4795988,0,0,0.12534547319068234
1162,24.47882,87.62679,12.372413,0.12320075,3.6342037,0,0,0.06434860562280875
1163,22.210812,86.44976,12.404808,0.08431562,3.7135994,0,0,0.19644203832590557
1164,49.181973,84.15146,12.63838,0.10974327,3.687794,0,0,0.048985597305511774
1165,63.646503,81.164635,12.692086,0.12950331,3.4872243,0,0,0.06332854807143318
1166,53.38559,87.97467,12.248929,0.16465054,3.2491956,0,0,0.15819521290557437
1167,45.47696,90.71506,12.3548155,0.12046223,3.3002126,0,0,0.0454976834023022
1168,46.081562,89.44218,12.170164,0.14474523,3.5545268,0,0,0.04117869144288333
1169,48.9654,87.84595,12.061582,0.12525381,3.5684452,0,0,0.01789433547402519
1170,48.318783,85.19755,12.492969,0.114486225,3.2802641,0,0,0.061231514598155456
1171,43.840706,92.968,12.017924,0.116985865,3.508914,0,0,0.05416602379706725
1172,42.371082,129.45804,12.275612,0.11781715,3.6262448,1,0,0.3962078343945119
1173,41.00434,93.80788,12.101448,0.1325751,3.2697546,0,0,0.1035371493659083
1174,34.392776,84.91713,12.564905,0.14468862,3.7209995,0,0,0.07540761422972697
1175,39.428703,86.16652,12.940429,0.12690796,3.4244938,0,0,0.1148643266542726
1176,25.60977,82.595245,12.009523,0.13654645,3.7515225,0,0,0.13605780780898813
1177,41.86059,87.42263,11.844094,0.1016345,3.3933096,0,0,0.09355685902562583
1178,33.26356,94.80667,12.362534,0.108339176,3.2946749,0,0,0.07310203493778433
1179,32.41982,92.508705,12.404709,0.10172386,3.4083726,0,0,0.03023115110600949
1180,45.56158,94.82314,12.465598,0.12906969,3.4809704,0,0,0.02604304140080005
1181,57.9903,92.5422,12.266104,0.12181598,3.422304,0,0,0.03284542192236517
1182,53.561733,84.4136,12.339808,0.14137633,3.4567997,0,0,0.0422529587127809
1183,28.982471,88.27845,12.510253,0.0958712,3.566793,0,0,0.06757072177604206
1184,35.100655,86.03185,12.71213,0.118410945,3.465764,0,0,0.03240752133290048
1185,54.714687,96.586174,11.813485,0.1410945,3.4867775,0,0,0.14802921655270251
1186,35.792652,83.94979,12.289318,0.07659027,3.1581547,0,0,0.1863606741461742
1187,43.6822,94.402664,12.464143,0.16427372,3.5783396,0,0,0.07000035255829096
1188,51.740536,94.39938,12.124607,0.120207235,0.73495126,1,1,0.7744411767149925
1189,36.868458,99.08315,12.919351,0.07793344,3.8220587,0,0,0.3660679907290971
1190,47.917904,87.88705,12.209377,0.12712084,3.312087,0,0,0.03850058343228735
1191,33.836506,93.49751,12.387612,0.11758712,3.138341,0,0,0.11219206784238644
1192,41.47601,101.34459,12.566807,0.60392326,3.6236136,1,1,0.54115618852495
1193,51.00067,86.84854,12.222614,0.14532416,3.5693054,0,0,0.04221305842551415
1194,32.18636,82.26198,11.846028,0.13104208,3.2983134,0,0,0.10254152113951709
1195,52.834686,80.537544,12.271403,0.13237487,3.1940503,0,0,0.10820079763002499
1196,48.547382,93.50157,12.708832,0.1332768,3.8074794,0,0,0.13031061284824041
1197,54.582584,80.52267,12.298931,0.12520412,3.7828221,0,0,0.09180117628646733
1198,51.610886,88.07723,12.14607,0.16131525,3.0025086,0,0,0.21230439602383255
1199,63.32728,92.1258,12.677702,0.10207971,3.4083555,0,0,0.0768869504334393
1200,51.25226,90.86552,12.300768,0.12841916,3.8328383,0,0,0.12804055430342276
1201,46.02012,92.06727,12.246952,0.12431055,3.4047875,0,0,0.03554804520884103
1202,51.85128,91.05189,12.444837,0.14219125,3.4018776,0,0,0.04203421555789255
1203,56.375313,96.33516,12.631225,0.11131058,3.443448,0,0,0.0851672918826516
1204,51.74486,85.17965,13.114514,0.09099898,3.2758205,0,0,0.2971390315114939
1205,51.975998,86.55664,12.64817,0.76379853,3.1590447,1,1,0.688232832429325
1206,44.86381,86.07871,12.747952,0.12805651,3.7105095,0,0,0.07737774930157304
1207,45.56813,94.09335,12.24821,0.15257604,3.1314125,0,0,0.16258135292117448
1208,38.484283,94.44476,12.092239,0.09383491,3.5494542,0,0,0.09092833414766543
1209,70.31903,92.19928,12.418699,0.1582534,3.677316,0,0,0.1218966769928983
1210,40.697212,95.86099,12.432151,0.1676969,3.2097547,0,0,0.1871178458504541
1211,46.519066,84.053696,12.076447,0.11570424,3.3151462,0,0,0.05056380070747202
1212,46.575935,98.2804,12.347412,0.09746912,3.7426357,0,0,0.14130173657342915
1213,63.020706,97.560844,12.519795,0.12337086,3.6065784,0,0,0.08453805323230235
1214,51.432995,93.62312,12.508118,0.1259966,3.3765428,0,0,0.04323505196593025
1215,67.17046,98.85438,12.551287,0.14486098,3.74045,0,0,0.17564197872974274
1216,48.268177,81.66263,12.487289,0.1123062,3.7413073,0,0,0.08525602148772116
1217,58.102486,87.32387,12.247897,0.1601552,3.5538106,0,0,0.07814690531537538
1218,47.267982,86.26995,12.24583,0.10134335,3.319968,0,0,0.07006236466637483
1219,77.38123,93.554214,12.040315,0.10390652,3.4173102,0,0,0.16438007131721755
1220,44.36137,84.69647,12.935432,0.1443149,3.5572774,0,0,0.10193240877838916
1221,59.642517,93.735,12.404036,0.08432884,3.462281,0,0,0.1347058455579545
1222,63.188316,96.80056,12.332544,0.12751156,3.6877913,0,0,0.10359002114089044
1223,61.294,93.42423,12.121363,0.19300063,3.194045,0,0,0.2499204021212399
1224,55.607834,91.36732,13.280698,0.12756304,3.2011473,0,0,0.29739331759866183
1225,56.46639,85.00954,12.078002,0.10581784,3.5361743,0,0,0.04901950171111702
1226,58.505714,125.39233,12.271346,0.1281049,3.4016912,1,0,0.390060907304563
1227,56.899727,96.19767,12.524751,0.12743384,3.3745902,0,0,0.07426036853242368
1228,68.30977,93.84666,12.580064,0.13736789,3.1463888,0,0,0.1440448658452611
1229,81.076485,89.75515,12.68738,0.1537835,3.503909,0,0,0.12088410603734345
1230,53.695606,87.86103,12.942283,0.10606558,3.489449,0,0,0.13705844539607048
1231,45.870773,79.82187,12.551847,0.15668635,3.6306958,0,0,0.08883994004380813
1232,58.983185,84.59697,10.664979,0.13439389,3.5137813,1,0,0.4299272892698427
1233,85.95922,99.50866,12.322916,0.15751548,3.4734793,0,0,0.23966304158184581
1234,52.42041,83.5496,12.49235,0.11364722,3.7354002,0,0,0.07497167714312425
1235,77.14221,90.89959,13.020468,0.16429876,3.2375066,0,0,0.32536528746112425
1236,77.82076,94.98973,11.980659,0.93295413,3.6072779,1,1,0.7473649454525404
1237,55.79934,83.678215,12.760773,0.13345073,3.1657705,0,0,0.10937003303348503
1238,67.31531,90.8767,12.453975,0.11499554,3.3323276,0,0,0.06966530631007861
1239,78.19842,94.643036,10.7214575,0.11916058,3.2574685,1,0,0.4691018953849613
1240,58.410816,90.016266,12.369402,0.14296952,3.6563885,0,0,0.06122889898330475
1241,60.452625,104.29609,12.14727,0.12135418,3.486918,0,0,0.20342720273395776
1242,56.95658,81.61138,12.625262,0.111401826,3.4972994,0,0,0.06103033750729869
1243,52.909363,95.24832,12.59633,0.8800639,3.2786534,1,1,0.7163443115882497
1244,56.846287,89.09097,12.691617,0.1424022,3.4400613,0,0,0.05836090715930431
1245,51.380325,93.81489,12.3960085,0.1131094,3.347307,0,0,0.06189352344236143
1246,64.239716,92.16211,12.220054,0.12976676,0.6388641,1,1,0.7812406061515591
1247,56.476795,86.29009,11.9323635,0.12853895,3.3017817,0,0,0.08751511791881073
1248,66.79048,91.10115,12.645812,0.09504826,3.7659588,0,0,0.15249205159098023
1249,49.16818,80.666954,12.527167,0.095161565,3.1648839,0,0,0.1440041121982112
1250,68.30881,92.972984,12.110265,0.14087997,3.338696,0,0,0.10523491024551057
1251,73.606544,91.44782,12.238428,0.12206268,3.8354402,0,0,0.16596392549805006
1252,45.603477,93.15062,12.259973,0.14393625,3.4129722,0,0,0.05640289332421444
1253,69.54924,95.24819,11.955105,0.15411077,3.2370243,0,0,0.19798484798860372
1254,78.3515,91.79598,12.1546955,0.15355913,3.5438144,0,0,0.11825680557882912
1255,54.242786,90.69861,12.059851,0.16351682,3.4049215,0,0,0.1112006109592023
1256,83.32748,85.5531,12.276257,0.14000195,3.332826,0,0,0.12898039612069678
1257,71.05271,86.39761,12.1783905,0.148504,3.2808259,0,0,0.10110787998233872
1258,60.071312,95.89266,11.911899,0.11834764,4.0536747,0,0,0.3007792017069204
1259,66.82077,97.14094,13.006777,0.18245779,3.4496896,0,0,0.2943650364602216
1260,73.21682,88.76898,12.775763,0.17628108,3.1148865,0,0,0.22326542052067344
1261,68.646805,90.18981,12.166294,0.13456102,3.798742,0,0,0.1464728062235724
1262,73.52554,85.437004,12.481727,0.14449449,3.622214,0,0,0.05492729303950716
1263,59.18047,95.82412,12.52524,0.15677619,3.3467066,0,0,0.11839585720180179
1264,70.32804,93.28769,12.757326,0.13222124,3.3133762,0,0,0.11105154577553134
1265,54.742477,99.66695,12.154419,0.114238754,3.6346946,0,0,0.14749404994672466
1266,68.010475,85.5695,12.727632,0.15148503,3.4506164,0,0,0.0814180275063845
1267,60.324654,88.07134,12.235628,0.13173111,3.1148045,0,0,0.10974560877275708
1268,62.24733,91.118866,11.999241,0.13478355,3.857448,0,0,0.19032092395248812
1269,82.2003,93.194336,12.617241,0.12441473,3.4132018,0,0,0.13232657424516836
1270,80.98702,88.883804,12.787228,0.10614007,3.7991145,0,0,0.20442835862443587
1271,76.397675,85.59759,13.176373,0.14292169,3.755687,0,0,0.3009828612795291
1272,59.613304,94.36968,12.040082,0.14790589,3.299798,0,0,0.12016012265219067
1273,67.60021,93.568565,12.609676,0.12928396,3.7066379,0,0,0.10048318903818243
1274,83.12088,85.381775,12.27706,0.17028902,3.3697114,0,0,0.17089545640273152
1275,72.63039,96.7406,12.635008,0.12223687,3.1266599,0,0,0.18381482857296183
1276,94.62748,95.81462,11.958853,0.12621966,3.4150803,0,0,0.24732087852174267
1277,75.586,90.63535,12.021169,0.1364484,3.5795276,0,0,0.08409472678387742
1278,73.789566,90.3621,12.167237,0.13524294,3.4074526,0,0,0.060718472081067176
1279,68.99177,92.734634,12.423689,0.14989527,3.4385903,0,0,0.06398078885325975
1280,73.62976,85.65607,12.207676,0.12131562,3.7287133,0,0,0.09790080290258807
1281,70.978645,90.114975,12.597716,0.16285121,3.521299,0,0,0.10033967187027082
1282,79.790955,79.20314,12.708069,0.17923382,3.3313403,0,0,0.23579782749885658
1283,82.48091,94.347565,12.579873,0.14045759,3.6404061,0,0,0.1588772165652408
1284,65.255516,82.15805,12.885636,0.15762196,3.539535,0,0,0.1827182990581835
1285,60.00207,97.48285,12.524748,0.108871095,2.9956791,0,0,0.21239531830331715
1286,55.148758,88.31537,12.034931,0.14907882,3.5856705,0,0,0.07872039837813394
1287,78.78456,88.90787,10.365655,0.16033782,3.5783658,1,1,0.5236505630057644
1288,62.86224,86.82775,12.218453,0.14869986,3.5040243,0,0,0.05302004096836399
1289,52.555626,88.52646,12.673125,0.12596656,3.6783402,0,0,0.046030713828063674
1290,78.156296,97.05953,12.87212,0.07999317,3.3655212,0,0,0.37266229328943423
1291,99.38383,77.528046,9.992729,0.13685736,3.5672998,1,1,0.7152775703660439
1292,74.57378,96.352135,11.951153,0.12476856,3.186608,0,0,0.20449170889058277
1293,83.19733,91.65764,12.1245365,0.12203357,3.581418,0,0,0.13084818962707034
1294,75.80593,83.932625,12.7968235,0.14034784,3.890612,0,0,0.2551655927215356
1295,74.17123,84.59139,12.349263,0.12870635,3.3010287,0,0,0.05987690130421186
1296,84.5206,98.350136,12.423872,0.12576805,3.3480396,0,0,0.18195181776225777
1297,72.59403,85.24085,12.627647,0.115121014,3.357997,0,0,0.08135661110414794
1298,78.334854,84.201836,12.608897,0.124857165,3.5259995,0,0,0.08075446066964043
1299,79.03925,95.65537,12.48364,0.16194962,3.2873929,0,0,0.1998949006255588
1300,69.29986,91.661766,12.3373995,0.12142943,3.5842495,0,0,0.04421956476066613
1301,86.05685,85.27959,12.306199,0.13272965,3.669368,0,0,0.13894731697807772
1302,74.53962,91.052536,12.65737,0.12813586,3.6068695,0,0,0.05441854892366138
1303,68.88165,84.84086,12.566071,0.14122069,3.146317,0,0,0.09689824102309885
1304,81.951195,95.47392,12.32281,0.15010059,3.6990335,0,0,0.19685092429949191
1305,67.745514,95.27688,12.724634,0.07297963,3.6874735,0,0,0.2780835994275902
1306,77.15317,92.63026,12.36129,0.1590093,3.6660323,0,0,0.15716603503980098
1307,76.91837,91.778725,12.144502,0.16718656,3.5745685,0,0,0.13849370627974034
1308,88.00376,98.77655,12.172309,0.122998156,3.5440378,0,0,0.1920950735040683
1309,82.02406,89.96924,12.106378,0.121566065,3.7064779,0,0,0.14977570434691656
1310,77.15609,84.06164,12.318277,0.12957297,3.8847027,0,0,0.21169159929888515
1311,85.710304,92.21857,12.770118,0.12773508,3.309392,0,0,0.16991792316512033
1312,91.557976,100.40163,12.158471,0.15025753,3.715625,0,0,0.3344315497473449
1313,83.35421,84.89778,12.456543,0.102746606,3.4827566,0,0,0.13383490894521255
1314,77.99682,88.16445,12.202993,0.11663987,3.4740653,0,0,0.09577941054164452
1315,64.88905,92.054184,12.321907,0.97795564,3.192694,1,1,0.7033211139500226
1316,67.467316,89.70262,11.946988,0.11516926,3.443042,0,0,0.0824955388722074
1317,75.17418,85.060814,12.333838,0.16245565,3.3005471,0,0,0.12294596908334288
1318,72.236176,127.408104,12.341888,0.14322485,3.4072292,1,0,0.4187334791763553
1319,76.56335,101.5729,12.562086,0.10209632,0.6981476,1,1,0.8364675449100252
1320,79.09819,90.95353,12.466985,0.15225567,3.4102182,0,0,0.0980328143181749
1321,83.92414,85.45271,12.0404825,0.13960873,3.418778,0,0,0.12342057375582693
1322,78.0146,82.228424,12.72526,0.12989795,3.519351,0,0,0.11689964067451497
1323,83.67382,91.26329,12.463091,0.14673606,3.17705,0,0,0.19363535201579263
